"id","title","title_japanese","type","source","episodes","status","aired_from","aired_to","score","scored_by","rank","popularity","members","favorites","rating","duration","year","season","genres","studios","image_url","synopsis"
"12467","Nazo no Kanojo X","謎の彼女X","TV","MANGA","13","FINISHED","2012-04-08","2012-07-01","6.9","","916","80933","","1909","","24","2012","SPRING","Ecchi, Mystery, Romance","Hoods Entertainment","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx12467-FtvouFLt2Vkr.jpg","When the oddly peculiar Mikoto Urabe transfers into Akira Tsubaki's class, he finds that life has thrown him the weirdest curve ball ever. Because while Urabe may be an anti-social loner who sleeps on her desk, carries a pair of scissors in her underwear and breaks out in sudden fits of insane laughter, there's something about her that Tsubaki just can't quite put his finger on. Until he accidentally puts his finger in it, and suddenly the phrase ""sharing spit with a girl"" takes on an entirely n"
"189117","Dr. STONE: SCIENCE FUTURE Part 2","Dr.STONE SCIENCE FUTURE 2クール","TV","MANGA","12","FINISHED","2025-07-10","2025-09-25","8.5","","917","80491","","1861","","24","2025","SUMMER","Action, Adventure, Comedy, Sci-Fi","TMS Entertainment","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189117-TLtCXYT7JPoL.jpg","The second cour of the fourth season of <i>Dr.STONE</i>.<br><br>
"
"12477","Sakasama no Patema","サカサマのパテマ","MOVIE","ORIGINAL","1","FINISHED","2013-11-09","2013-11-09","7.7","","918","80472","","1315","","99","2013","FALL","Adventure, Romance, Sci-Fi","Purple Cow Studio Japan, Studio Rikka","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx12477-KtZm8BuvrPYo.jpg","In an underground world where tunnels extend everywhere, even though they live in dark and confined spaces, people wear protective clothes and lead quiet and enjoyable lives. Patema, a princess in her underground village, loves to explore the tunnels. Her favorite place is a ""danger zone"" that her village prohibits people from entering. Even though she's scolded, Patema's curiosity can't be held back. No one ever explained what the supposed danger was. On her usual trip to the ""danger zone,"" Pat"
"57","BECK","BECK","TV","MANGA","26","FINISHED","2004-10-06","2005-03-30","8.0","","919","80362","","2954","","25","2004","FALL","Comedy, Drama, Music, Slice of Life","MADHOUSE","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx57-4wTOlaVSgKoy.png","Tanaka Yukio, better known by his nickname Koyuki is a 14 year old who feels disconnected from life in general. Through the act of saving a mismatched dog, he meets guitarist Minami Ryuusuke, and becomes involved in Ryuusuke's new band BECK. Koyuki's life starts to change as the band struggles towards fame. <br>"
"18247","IS: Infinite Stratos 2","IS〈インフィニット・ストラトス〉2","TV","LIGHT_NOVEL","12","FINISHED","2013-10-04","2013-12-20","6.1","","920","80204","","666","","24","2013","FALL","Action, Comedy, Ecchi, Mecha, Romance, Sci-Fi","8-bit","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18247.jpg","Second season of Infinite Stratos."
"170732","Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen","ダンジョンに出会いを求めるのは間違っているだろうかⅤ 豊穣の女神篇","ONA","LIGHT_NOVEL","15","FINISHED","2024-10-03","2025-03-05","7.9","","921","80123","","2018","","24","2024","FALL","Action, Adventure, Comedy, Fantasy, Romance","J.C.STAFF","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170732-PwCMhnnOKdBu.jpg","The fifth season of <i>Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka</i>.<br><br>
Goddess Festival—A fruit festival that brings the labyrinth city of Orario to life. Goddesses symbolizing fertility are enshrined on the altar, and among them is the Goddess of Beauty. Bell Cranel, who has survived and returned to his daily life from the dead depths of the dungeon, is here and ready to enjoy the bustle of the Goddess Festival until he receives a letter from a girl at a small bar in a cor"
"153332","Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito","転生貴族の異世界冒険録 〜自重を知らない神々の使徒〜","TV","LIGHT_NOVEL","12","FINISHED","2023-04-02","2023-06-18","6.6","","922","80094","","1866","","24","2023","SPRING","Action, Comedy, Fantasy, Romance","Magic Bus, EMT Squared","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx153332-k3Jg04E9jNRo.png","Shiina Kazuya is killed protecting a young girl at a convenience store where he just happened to be at the wrong time. The next thing he knows, he's in the kind of world he has only dreamed about--a world of magic and swords! He has been reincarnated as Cain von Silford, the third son of an aristocratic family, and he quickly grows interested in many things he sees. Then, on his fifth birthday, he's baptized at a church according to tradition... and the gods grant him several divine blessings, a"
"116605","Date A Live IV","デート・ア・ライブIV","TV","LIGHT_NOVEL","12","FINISHED","2022-04-08","2022-06-24","7.6","","923","79864","","1919","","24","2022","SPRING","Action, Comedy, Ecchi, Mecha, Romance, Sci-Fi","GEEKTOYS","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx116605-uzDakXnaZ1OW.jpg","The fourth season of <i>Date A Live</i>.<br>
<br>
Despite the numerous challenges he has overcome so far, Shidou Itsuka's mission with Ratatoskr is far from over. In a departure from his daily routine, Shidou encounters a starving woman lying on the street and ends up helping her. After the two arrive at her apartment, the woman introduces herself as Nia Honjou—a popular manga artist working under a pen name. However, cutting straight to the chase, Nia reveals that she is also a Spirit and is aw"
"97768","Grancrest Senki","グランクレスト戦記","TV","LIGHT_NOVEL","24","FINISHED","2018-01-06","2018-06-23","6.9","","924","79834","","1334","","24","2018","WINTER","Action, Fantasy, Romance","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx97768-atbPjYJNXnIo.jpg","The series takes place on a continent ruled by chaos. The chaos breeds disaster, but the Lords of the continent have the power of ""Crest"" (Holy Seal) that can calm the chaos and protect the people. However, before anyone realizes it, the rulers cast aside their creed of purifying the chaos, and instead start to fight each other for each others' Crests and to gain dominion over one another. Siluca, an isolated mage who scorns the Lords for abandoning their creed, and a wandering knight named Theo"
"161474","Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai","青春ブタ野郎はランドセルガールの夢を見ない","MOVIE","LIGHT_NOVEL","1","FINISHED","2023-12-01","2023-12-01","8.3","","925","79818","","1665","","75","2023","FALL","Drama, Psychological, Romance, Supernatural","CloverWorks","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx161474-ZDfmmlJQQngN.jpg","March begins, and there is only one month left in the third term. Sakuta Azusagawa is about to celebrate the graduation of his girlfriend Mai Sakurajima. As he waits for Mai at Shichirigahama beach, an elementary school-aged girl who looks like Mai did when she was a child actress appears in front of him. While reflecting on this mysterious encounter, he receives a phone call from his father. Kaede’s mother never came to terms with what happened to Kaede. Having been hospitalized for so long, th"
"20606","Kuroshitsuji: Book of Circus","黒執事 Book of Circus","TV","MANGA","10","FINISHED","2014-07-11","2014-09-12","7.9","","926","79813","","2129","","24","2014","SUMMER","Comedy, Fantasy, Mystery, Supernatural","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx20606-58LzabjtVrwt.jpg","In late-nineteenth-century England, the Noah's Ark Circus enlivens the city of London with their grandeur and spectacular stunts. However, children are mysteriously disappearing from the town in a manner correlating to the troupe's movement. The Queen, then, sends her notorious Watchdog, Ciel Phantomhive, on an investigative mission to retrieve the missing children. Ciel and his demon butler, Sebastian Michaelis, infiltrate the circus, disguised as team members, to study and possibly unearth its"
"467","Koukaku Kidoutai: STAND ALONE COMPLEX","攻殻機動隊 STAND ALONE COMPLEX","TV","MANGA","26","FINISHED","2002-10-01","2003-03-25","8.2","","927","79803","","2695","","25","2002","FALL","Action, Mystery, Psychological, Sci-Fi","Production I.G","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx467-mBTtIoR13qs2.jpg","In the not so distant future, mankind has advanced to a state where complete body transplants from flesh to machine is possible. This allows for great increases in both physical and cybernetic prowess and blurring the lines between the two worlds. However, criminals can also make full use of such technology, leading to new and sometimes, very dangerous crimes. In response to such innovative new methods, the Japanese Government has established Section 9, an independently operating police unit whi"
"160900","Hametsu no Oukoku","はめつのおうこく","TV","MANGA","12","FINISHED","2023-10-07","2023-12-23","6.1","","928","79787","","1482","","24","2023","FALL","Action, Drama, Fantasy","Yokohama Animation Lab","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx160900-GxVB6H5ewrqv.jpg","Witches once blessed the human race with wisdom and peace. But the Redia Empire's ""Gear Expansion"" brought about a culture of science that far surpassed magic, and witches were viewed as enemies impeding the progress of civilization. Thus began the witch hunts. One human named Adonis, who was raised by a witch named Chloe, swears revenge against the human race that took his beloved mentor from him. What salvation can be found at the end of a bloodbath fueled by utter despair?
<br><br>
(Source: C"
"21626","Handa-kun","はんだくん","TV","MANGA","12","FINISHED","2016-07-08","2016-09-23","7.0","","929","79563","","956","","24","2016","SUMMER","Comedy, Slice of Life","diomedéa","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21626-5jbbIK9DsmY8.jpg","Hated by everyone around him, Sei Handa goes about his high school life regarded as an outcast—or at least that's what he believes. In reality, Sei is the most popular student on campus, revered by all for his incomparable calligraphy skills, good looks, and cool personality. However, due an endless series of misunderstandings, Handa perceives the worship he receives from his legions of fans as bullying, leading the school's idol to shut himself off from the rest of his classmates.<br>
<br>
But "
"106319","Hachi-nan tte, Sore wa Nai deshou!","八男って、それはないでしょう！","TV","LIGHT_NOVEL","12","FINISHED","2020-04-02","2020-06-18","6.1","","930","79552","","1147","","24","2020","SPRING","Adventure, Fantasy","SynergySP, Shin-Ei Animation","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx106319-LDDmqyV2rs4D.jpg","Ichinomiya Shingo, a 25-year-old man working at a firm company, while thinking of tomorrow's busy working day, goes to sleep. However, when he woke up, he found himself in a room unknown to him and realized that he is inside a 6-years-old body, taking over his body and mind.<br><br>He soon learns from the memories of the boy that the boy was born as the youngest child of a poor noble family living in a back country. Having no administrative skill, he can't do anything to manage the vast land his"
"141534","Mushoku Tensei: Isekai Ittara Honki Dasu Part 2 - Eris no Goblin Toubatsu","無職転生 ～異世界行ったら本気だす～ 第2クール エリスのゴブリン討伐","SPECIAL","LIGHT_NOVEL","1","FINISHED","2022-03-16","2022-03-16","7.8","","931","79340","","1032","","24","2022","WINTER","Adventure, Drama, Fantasy","Studio Bind","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx141534-Tmnlz4mvYhaU.jpg","While Rudeus reunites with his father in Millishion, Eris sets out to fulfill her dream of slaying goblins. While at the Adventures' Guild, however, she encounters Cliff, a conceited young mage who threatens to spoil her adventure.<br>
<br>
(Source: Funimation)<br>
<br>
<i>Note: An unaired special episode included in the 4th Blu-ray volume.</i>"
"147642","Nozomanu Fushi no Boukensha","望まぬ不死の冒険者","ONA","LIGHT_NOVEL","12","FINISHED","2024-01-05","2024-03-22","7.4","","932","79161","","1839","","24","2024","WINTER","Action, Adventure, Fantasy","CONNECT","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx147642-SztpXNn9ke6P.jpg","Rentt Faina has hunted monsters for the last 10 years. Sadly, he’s not great at his job, stuck hunting slimes and goblins for a few coins each day. His luck turns when he finds an undiscovered path. At the path’s end, he meets his demise in the maw of a legendary dragon. But, he wakes up as an undead bag of bones! He sets out to achieve Existential Evolution and rejoin the land of the living.<br>
<br>
(Source: Crunchyroll)
<br><br>
<i>Note: Each episode streamed 3 days early on some streaming si"
"154391","Jitsu wa Ore, Saikyou Deshita?","実は俺、最強でした？","TV","LIGHT_NOVEL","12","FINISHED","2023-07-02","2023-10-01","6.3","","933","78999","","1441","","23","2023","SUMMER","Comedy, Fantasy, Romance","Staple Entertainment","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx154391-IEyLPkJBsMxO.jpg","After being a shut-in, Haruto is reincarnated as a baby. And amazingly, that baby is a prince! However, he's abandoned in a forest on the day he's born because of his low magic level... What will be the fate of Haruto, who was inadvertently given 1000 times the normal amount of magic by the goddess of reincarnation without anyone noticing?!<br>
<br>
(Source: Crunchyroll)"
"20880","Durarara!!x2 Ketsu","デュラララ!!×２ 結","TV","LIGHT_NOVEL","12","FINISHED","2016-01-09","2016-03-26","7.9","","934","78978","","934","","24","2016","WINTER","Action, Mystery, Supernatural","Shuka","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20880-WsvmgSdL8lhP.png","<i>The third part of Durarara!!x2</i><br>
<br>
As Mikado Ryuugamine continues to purge the Dollars from within in accordance with his warped sense of justice, Masaomi Kida hopes to bring his friend back to his senses by bringing the Yellow Scarves together once more. Little do they know that a far more dominant force is about to enter their struggle for power, one that their friend Anri Sonohara is all too familiar with.<br>
<br>
Meanwhile, the group that has gathered at Shinra Kishitani's apart"
"21457","Kono Bijutsu-bu ni wa Mondai ga Aru!","この美術部には問題がある!","TV","MANGA","12","FINISHED","2016-07-08","2016-09-23","7.0","","935","78863","","794","","24","2016","SUMMER","Comedy, Romance","feel.","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21457-MzWktnoD67PO.png","The anime focuses on an art club in a certain middle school, and its members: Subaru Uchimaki, who is a genius at drawing faces, but only wants to draw the perfect 2D wife; Colette, a rich troublemaker who never stops making mischief; and the club president, who sleeps through sessions and collects sleeping aids. Mizuki Usami is the only person in the club who wants to do art club-like activities, and constantly struggles to do so.<br>
<br>
(Source: Anime News Network)"
"112788","Umibe no Étranger","海辺のエトランゼ","MOVIE","MANGA","1","FINISHED","2020-09-11","2020-09-11","7.8","","936","78810","","3498","","59","2020","SUMMER","Drama, Romance, Slice of Life","Studio Hibari","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx112788-yzq8eEwO6wan.jpg","After coming out to his parents, aspiring novelist Shun Hashimoto has no one to turn to, until the day he meets high schooler Mio Chibana on the beach. The two instantly click—just before Mio has to leave for the mainland. Now three years later, Mio returns with a confession. But after all this time, will Shun feel the same?<br>
<br>
(Source: Funimation)"
"105074","Tejina Senpai","手品先輩","TV_SHORT","MANGA","12","FINISHED","2019-07-02","2019-09-17","6.1","","937","78792","","961","","13","2019","SUMMER","Comedy, Ecchi, Slice of Life","LIDENFILMS","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx105074-flcJxKWZ5IZz.jpg","Our MC finds out that his school requires him to join a club and during his reluctant search he stumbles upon Tejina Senpai attempting magic tricks in her clubroom. Tejina Senpai has massive stage fright however and so now that she has an audience her attempts are simply comedic.
"
"186794","Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga","暗殺者である俺のステータスが 勇者よりも明らかに強いのだが","TV","LIGHT_NOVEL","12","FINISHED","2025-10-07","2025-12-23","6.6","","938","78566","","1390","","24","2025","FALL","Action, Adventure, Fantasy","Sunrise","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186794-Ns8xWNdMdOxq.jpg","Akira Oda and his high school classmates are summoned to another world! While the other students are granted cheat abilities through the summoning, Akira merely gains the abilities of a mediocre “assassin.” However, his status soon surpasses “hero,” the strongest profession. After Akira becomes suspicious of the King behind the summoning, he is falsely framed for a crime and forced to flee.
<br><br>
(Source: Crunchyroll)"
"20529","Bokura wa Minna Kawaisou","僕らはみんな河合荘","TV","MANGA","12","FINISHED","2014-04-04","2014-06-20","7.4","","939","78528","","1195","","24","2014","SPRING","Comedy, Romance, Slice of Life","Brain's Base","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20529-WyK2k8mF9wIQ.png","Usa, a high-school student aspiring to begin a bachelor lifestyle, moves into a new apartment only to discover that he not only shares a room with a perverted roommate that has an obsession for underaged girls, but also that another girl, Ritsu, a love-at-first-sight, is living in the same building as well!"
"440","Shoujo Kakumei Utena","少女革命ウテナ","TV","ORIGINAL","39","FINISHED","1997-04-02","1997-12-24","8.2","","940","78472","","6131","","23","1997","SPRING","Action, Drama, Fantasy, Mystery, Psychological, Romance","J.C.STAFF","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b440-r4l3N5WGgUOZ.jpg","Just after Utena's parents died, she was consoled by a prince who gave her a ring with a rose crest on it. Utena was so impressed by the Prince that she vowed to become one herself one day. A few years later, Utena is attending Ohtori Academy where she gives all the teachers headaches because she dresses in a boy's uniform so she can be like the prince she met long ago. <br><br>
After Utena's friend is insulted by a member of the Student Council, Utena fights in a duel for her friend's honor. Ut"
"104052","Hoshiai no Sora","星合の空","TV","ORIGINAL","12","FINISHED","2019-10-11","2019-12-27","7.6","","941","78405","","2614","","24","2019","FALL","Drama, Slice of Life, Sports","8-bit","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx104052-vjxtx7LJiTgb.jpg","Due to the apparent incompetence of its members and lack of results, the boy's soft tennis team is on the verge of being shut down. Toma Shinjou, captain and seemingly only motivated member, seeks the help of newly transferred, and old friend, Maki Katsuragi to improve the club's track record but soon it becomes apparent that what is holding the boys back are problems that run far deeper than the simple sport. 
"
"126288","Sasaki to Miyano","佐々木と宮野","TV","MANGA","12","FINISHED","2022-01-10","2022-03-28","8.1","","942","78247","","4090","","24","2022","WINTER","Comedy, Romance, Slice of Life","Studio DEEN","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx126288-v9RNANkv2JEi.jpg","Miyano spends his days reading Boys’ Love manga and worrying about the soft features of his face. His world of fiction becomes reality when a chance encounter leads him to high school senior Sasaki in the middle of a fight. Now, Sasaki wants to spend every opportunity he can to get to know Miyano. And what was once admiration quickly turns into affection.
<br><br>
(Source: Funimation)"
"9289","Hanasaku Iroha","花咲くいろは","TV","ORIGINAL","26","FINISHED","2011-04-03","2011-09-25","7.7","","943","78098","","1332","","24","2011","SPRING","Drama, Slice of Life","P.A.WORKS","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx9289-2Y14iZ2pMqeX.jpg","After her single mother decides to run off with a boyfriend to dodge debt collectors, the young and energetic Ohana is sent to live with her grandmother. However, her grandmother is the strict owner of a hot springs inn and requires her to work at the inn to pay for her living expenses. Although Ohana is unhappy about this situation at first, she decides to make the best of her situation and work hard. Ohana's life is suddenly filled with fun, mischief, and drama!"
"152681","Gimai Seikatsu","義妹生活","TV","LIGHT_NOVEL","12","FINISHED","2024-07-04","2024-09-19","7.3","","944","77848","","1849","","24","2024","SUMMER","Romance, Slice of Life","Studio DEEN","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx152681-xtQiVOYDhr3p.jpg","When his father remarries, Yuta Asamura winds up sharing a roof with his new stepsister, Saki Ayase, the hottest girl in his grade. Carrying the scars of their parents’ troubled divorces, they vow to maintain a respectful distance. But what starts as cautious camaraderie blossoms into something deeper from shared experiences. Is it admiration, familial love, or something more?<br><br>
(Source: Crunchyroll)"
"16934","Chuunibyou demo Koi ga Shitai!: Kirameki no… Slapstick Noel","中二病でも恋がしたい! 煌めきの... 聖爆誕祭（スラップステック・ノエル）","OVA","LIGHT_NOVEL","1","FINISHED","2013-06-19","2013-06-19","7.3","","945","77704","","636","","24","2013","SUMMER","Comedy, Romance, Slice of Life","Kyoto Animation","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx16934-tq1Ytb82cwwa.png","Episode 13, included in the final volume of the BD/DVD.<br><br>
Taking place directly after the events of <i>Chuunibyou demo Koi ga Shitai!</i>, Christmas is coming up and Rikka is told by Nibutani that this is an opportunity for her to get closer to Yuuta. Under Makoto's suggestion, they plan a Christmas party at Sanae's Mansion."
"235","Meitantei Conan","名探偵コナン","TV","MANGA","","RELEASING","1996-01-08","","8.1","","946","77665","","5859","","25","1996","WINTER","Adventure, Comedy, Mystery, Psychological","TMS Entertainment","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx235-MyYT7K3chBdO.jpg","Kudo Shinichi is a seventeen year-old high school detective whom people call the ""Modern Sherlock Holmes."" However, one night after a date with his childhood sweetheart, Ran, Shinichi witnessed an illegal trade and, caught off his guard, was knocked unconscious and fed a drug that was supposed to kill him... but he woke up and found himself shrunken to a seven year-old. In order to track down the men who did this to him, Shinichi hid his identity and lived with Ran, whose father happened to be a"
"163263","Bungou Stray Dogs 5th Season","文豪ストレイドッグス 第5シーズン","TV","MANGA","11","FINISHED","2023-07-12","2023-09-20","8.5","","947","77571","","2692","","24","2023","SUMMER","Action, Comedy, Mystery, Supernatural","bones","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx163263-uz881pFAyi7P.jpg","The fifth season of <i>Bungou Stray Dogs</i>. <br><br>
Detective employees are caught one after another, and Kamui, the leader of Tenjin Goshui, is closing in on the Armed Detective Agency. Will the Agency survive?! <br><br>
(Source: Crunchyroll)"
"178869","Clevatess: Majuu no Ou to Akago to Kabane no Yuusha","クレバテス-魔獣の王と赤子と屍の勇者","TV","MANGA","12","FINISHED","2025-07-02","2025-09-17","7.7","","948","77534","","1886","","24","2025","SUMMER","Action, Drama, Fantasy","Lay-duce","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178869-qiEz0gQD8H5N.png","The story centers on the titular Clevatess, the lord of Dark Beasts, who wields both uncanny intellect and destructive power. Frustrated by the 13 heroes tasked to destroy him, he has decided to be rid of humanity once and for all. However, he has been charged with one nuisance: he revived a hero he personally slayed and adopts an orphaned humanoid baby—the last hope to save a dying world. The world stands upon the brink of Armageddon, with the obligation of raising one child holding it all back"
"21416","One Punch Man OVA","ワンパンマン OVA","OVA","MANGA","6","FINISHED","2015-12-24","2016-05-27","7.5","","949","77527","","544","","13","2015","WINTER","Action, Comedy, Sci-Fi, Supernatural","MADHOUSE","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21416-IwCJBh54K3iw.jpg","Specials included in the DVD/BD volumes of the anime. They feature original stories written by the series' mangaka, ONE<br>
<br>
The first special is titled ""Shinobiyori-sugiru Kage"" and takes place after Saitama's fight with Mosquito Girl, and it follows Genos as he is persistently and suspiciously prowling after Saitama trying to find out the secret of his strength. Additionally, a mysterious person appears who has a ""certain reason"" to hold a grudge against Saitama.<br>
<br>
2: Hanashibeta-su"
"119675","SHAMAN KING (2021)","SHAMAN KING (2021)","TV","MANGA","52","FINISHED","2021-04-01","2022-04-21","6.4","","950","77512","","1021","","24","2021","SPRING","Action, Adventure, Comedy, Supernatural","Bridge","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx119675-ziQ6Lb80zEx4.png","On a starry night, middle-schooler Manta meets Yoh Asakura, a young shaman who has the ability to talk to spirits, and also has the ability to let them possess him to use their powers. Yoh has a heavy duty on his shoulders: he must become the Shaman King by winning the Shaman Fight, a tournament between shamans that happens only once every 500 years. Joined by his spirit medium fiancée Anna Kyouyama, his personal samurai spirit Amidamaru, and his other friends, Yoh must also face a larger evil: "
"597","Neko no Ongaeshi","猫の恩返し","MOVIE","MANGA","1","FINISHED","2002-07-20","2002-07-20","7.5","","951","77509","","1806","","75","2002","SUMMER","Adventure, Comedy, Drama, Fantasy","Studio Ghibli","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx597-Prw5pUyYwcFO.png","The Cat Returns is something of a loose spin-off of ""Whisper of the Heart"" as it features two characters from that film: Muta (the cat from ""Whisper"") and the Baron (the cat statue from ""Whisper""). There is no other connection between the two movies and this is not a sequel. The story is based on Neko no Danshaku (Baron of Cat) by Hiiragi Aoi. <br><br>
The main character of the story, Haru, is a clueless, ordinary 17-year-old girl. She has no special abilities and neither is she an extraordinary"
"20021","Sword Art Online: Extra Edition","ソードアート・オンライン Extra Edition","SPECIAL","LIGHT_NOVEL","1","FINISHED","2013-12-31","2013-12-31","6.2","","952","77474","","686","","101","2013","FALL","Action, Adventure, Fantasy, Romance","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx20021-BZA5XTwahXPj.png","Yui wants to see a whale with Kirito during an underwater quest in Alfeim Online. During the quest however, it is revealed Leafa cannot swim. Asuna and the other female characters decide to train Suguha in a real-world pool to help her in ALO. Meanwhile, Kirito meets a certain someone."
"127090","Isekai Meikyuu de Harem wo","異世界迷宮でハーレムを","TV","LIGHT_NOVEL","12","FINISHED","2022-07-06","2022-09-21","6.3","","953","77469","","1663","","24","2022","SUMMER","Drama, Ecchi, Fantasy, Romance","Passione","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx127090-ftd2rro80kk9.jpg","Struggling with life and society, high school student Michio Kaga wanders about the Internet and lands on an odd website. The website, featuring a number of questions and a point-based system, allows one to create skills and abilities for a character. Upon completing his character, Kaga was transported to a game-like fantasy world and reborn as a strong man who can claim idol-level girls. Thus begins the cheat and harem legend of a reborn man!<br>
<br>
(Source: Crunchyroll)"
"104459","Yuru Camp△ SEASON 2","ゆるキャン△ SEASON２","TV","MANGA","13","FINISHED","2021-01-07","2021-04-01","8.4","","954","77453","","2911","","24","2021","WINTER","Comedy, Slice of Life","C-Station","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx104459-pywEKGQON613.jpg","Having spent Christmas camping with her new friends, Rin Shima embarks on a solo-camping trip to see the New Year sunrise by the sea. All goes according to plan until unforeseen weather blocks the roads back home, making a return trip impossible. Rin, who is now stranded for a few days, is invited by Nadeshiko Kagamihara to stay at her grandmother's house.<br>
<br>
What is supposed to be a two-day trip becomes an extended period of sightseeing and new experiences for Rin, and she encounters some"
"5042","kiss×sis","kiss×sis","OVA","MANGA","12","FINISHED","2008-12-22","2015-04-06","6.2","","955","77446","","1016","","24","2008","WINTER","Comedy, Ecchi, Romance","feel.","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx5042-FZ8XdXStvn0u.png","Keita is studying hard for a high school entrance test, but his two beautiful elder twin stepsisters are a constant distraction. Though they mean well, Ako and Riko are also extremely sexually assertive and interested in Keita. At first, he fends them off, but little by little, with each kiss, Keita becomes close to both twins until a forbidden love triangle develops. Will taboo-breaking love bloom between two of them... or will Keita at least get into high school?!<br><br>
(Source: Discotek Med"
"1281","Gakkou no Kaidan","学校の怪談","TV","OTHER","19","FINISHED","2000-10-22","2001-03-25","7.4","","956","77214","","1807","","25","2000","FALL","Horror, Mystery, Supernatural","Studio Pierrot","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1281-1D6fuMnHwor0.png","Kids and ghosts. When young Satsuki finds an old book of spells from her passed away mother, she gains the power to fight ghosts that are haunting her new school. With the help of her friends, and of a really wicked devil cat, she must protect everyone around her or be haunted for ever more. <br><br>
(Source: Anime News Network)"
"97617","Isekai Shokudou","異世界食堂","TV","LIGHT_NOVEL","12","FINISHED","2017-07-04","2017-09-19","7.2","","957","77177","","1271","","24","2017","SUMMER","Fantasy, Slice of Life","SILVER LINK.","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx97617-TmRRraupfbT5.jpg","There is a certain restaurant in the first basement level of a multi-tenant building in one corner of a shopping street near the office district. The historical restaurant, marked by a sign with a picture of a cat, is called ""Western Cuisine Nekoya."" This restaurant looks completely normal through the week, but on Saturdays, it opens in secret exclusively to some very unique guests. During these hours, doors in various areas of a parallel world open to allow customers of many different races and"
"166617","Fate/strange Fake","Fate/strange Fake","TV","LIGHT_NOVEL","13","FINISHED","2026-01-03","2026-03-28","8.3","","958","77170","","2245","","25","2026","WINTER","Action, Adventure, Fantasy, Mystery, Supernatural","A-1 Pictures","https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx166617-34fpC9y47tTx.png","In a Holy Grail War, Mages (Masters) and their Heroic Spirits (Servants) fight for the control of the Holy Grail—an omnipotent wish-granting device said to fulfill any desire. Years have passed since the end of the Fifth Holy Grail War in Japan. Now, signs portend the emergence of a new Holy Grail in the western American city of Snowfield. Sure enough, Masters and Servants begin to gather... <br><br>

A missing Servant class...<br>
Impossible Servant summonings...<br>
A nation shrouded in secrec"
